file,label,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std,rms_mean,rms_std,zcr_mean,zcr_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std
1359.wav,scream,-179.08013916015625,113.37615203857422,-34.72743225097656,29.964616775512695,-28.02181053161621,-10.40532112121582,-12.190587997436523,-15.718010902404785,17.833040237426758,-21.505603790283203,-12.916096687316895,7.744316101074219,-14.933747291564941,55.303565979003906,18.206619262695312,25.658309936523438,17.793041229248047,9.230863571166992,16.9486083984375,8.069509506225586,8.52659797668457,9.544174194335938,7.649470329284668,6.963596343994141,6.667325019836426,8.82707405090332,0.1744438111782074,0.059976473450660706,0.05779079861111111,0.02388148614492302,1135.7682061245316,170.95201439282147,2295.8333333333335,460.63755542213204
136.wav,scream,-83.2109603881836,37.29376220703125,-101.4777603149414,-1.3436347246170044,-41.23503494262695,49.47148895263672,1.2636706829071045,3.718987226486206,-11.034162521362305,15.514188766479492,-3.2492215633392334,-13.438533782958984,1.384163498878479,51.935211181640625,14.271347045898438,17.819820404052734,18.5677547454834,11.811634063720703,15.613832473754883,7.277498245239258,7.554911136627197,7.347709655761719,10.55529499053955,5.736919403076172,7.061168670654297,4.433755874633789,0.1526494175195694,0.06562095135450363,0.23159308182565788,0.047096266928486744,2320.659058340591,343.6188130871691,3720.703125,572.7702609298187
1360.wav,scream,-327.4551086425781,111.38434600830078,11.002093315124512,14.043529510498047,10.231935501098633,7.493770122528076,-12.949715614318848,1.651524543762207,-0.7958794236183167,-6.692473411560059,-7.017211437225342,-2.1472833156585693,2.1661720275878906,98.47779846191406,33.05833435058594,19.256797790527344,17.8203182220459,19.35570526123047,7.676605224609375,9.10838508605957,8.329019546508789,8.332718849182129,7.253138542175293,7.844676494598389,9.75559139251709,7.4759440422058105,0.029558531939983368,0.03824373707175255,0.08712635869565218,0.06595380185583205,1401.9536774079945,653.7999101555179,2850.475543478261,1472.0090197615011
1361.wav,scream,-170.48915100097656,52.82140350341797,-62.208168029785156,7.9713640213012695,-25.167577743530273,23.83991050720215,-5.303159236907959,14.005640983581543,26.533475875854492,19.520465850830078,-12.383040428161621,-24.453060150146484,-3.8396828174591064,45.74839782714844,39.97764587402344,24.695058822631836,14.043883323669434,13.508024215698242,13.08237075805664,13.731996536254883,11.915045738220215,15.515460968017578,12.738100051879883,7.306710243225098,13.896066665649414,10.40802001953125,0.31149813532829285,0.1102885976433754,0.1394930752840909,0.05323979553488521,1724.0695299790677,387.9966031175609,3081.8892045454545,646.7716586678032
1362.wav,scream,-110.90621948242188,139.8751220703125,-55.9986686706543,-45.86625671386719,-5.884692192077637,3.9867284297943115,4.5218000411987305,-21.249313354492188,-18.925661087036133,-5.603738784790039,-16.736352920532227,8.778260231018066,-14.954931259155273,70.53471374511719,12.791912078857422,20.2392578125,10.153106689453125,6.757084369659424,8.664976119995117,9.43972396850586,8.773098945617676,8.533365249633789,12.747635841369629,7.779298305511475,7.367343902587891,6.044529438018799,0.18206194043159485,0.08301425725221634,0.12346243351063829,0.01656040747294989,1255.1879011775966,108.37900526215749,1619.7639627659576,308.405667286691
1363.wav,scream,-167.316650390625,89.68639373779297,-52.96852493286133,7.333430767059326,5.986985206604004,-6.416628360748291,-22.569608688354492,-17.179903030395508,7.282590389251709,-6.942028999328613,-11.10784912109375,-4.055728435516357,-0.005749427247792482,124.42925262451172,20.34407615661621,23.468454360961914,17.199268341064453,13.380754470825195,13.709335327148438,11.851128578186035,11.447134017944336,11.527874946594238,10.361578941345215,11.993239402770996,8.71384048461914,6.571259021759033,0.10213783383369446,0.073894202709198,0.15260667067307693,0.045147786319566126,1715.234142224724,294.81407597011207,2917.442908653846,647.007521328417
1364.wav,scream,-208.1991729736328,27.4290828704834,-77.8993148803711,43.8321647644043,45.074729919433594,36.7625617980957,2.5619425773620605,-7.95107364654541,-1.369344711303711,14.079418182373047,-2.5145535469055176,-29.01395606994629,-1.8497308492660522,60.15833282470703,38.554168701171875,15.444781303405762,21.83409309387207,15.61509895324707,14.746176719665527,13.876161575317383,15.959757804870605,17.328685760498047,19.92901611328125,20.438562393188477,18.299522399902344,14.756376266479492,0.29259735345840454,0.09841993451118469,0.18138328758445946,0.04596824478242223,1928.7059103613208,382.91239326146643,2766.3640202702704,709.6719980692138
1365.wav,scream,-245.22926330566406,105.01077270507812,-5.434455394744873,57.295509338378906,-19.48004913330078,-16.35658836364746,-27.404224395751953,7.620867729187012,-12.221198081970215,-27.43900489807129,4.535070896148682,-10.796036720275879,-16.39339256286621,57.05209732055664,42.15621566772461,14.218915939331055,25.313547134399414,20.32337760925293,12.030778884887695,14.493033409118652,13.532896995544434,9.686141967773438,12.773455619812012,9.553786277770996,7.148311138153076,7.327504634857178,0.12050176411867142,0.07459201663732529,0.09481213756443299,0.07683327545970783,1322.7535220822547,718.8211088769889,2639.175257731959,1242.5738503807581
1366.wav,scream,-184.28140258789062,127.38562774658203,1.824588656425476,39.46775817871094,17.48084259033203,14.204887390136719,-36.383670806884766,-14.415284156799316,-11.524345397949219,-13.003273010253906,-0.19356659054756165,-6.503379821777344,0.2934506833553314,45.34595489501953,36.0325813293457,16.09485626220703,18.649145126342773,13.85313892364502,11.265406608581543,13.658929824829102,11.978811264038086,9.754667282104492,8.768444061279297,7.348398208618164,6.91789436340332,8.07207202911377,0.15025363862514496,0.06471648812294006,0.05393629807692308,0.023939116043134673,1010.6096590397434,373.6846592608604,2128.176510989011,1102.7403382351
1367.wav,scream,-186.01669311523438,10.40391731262207,-49.74454116821289,32.047569274902344,-9.217954635620117,17.667858123779297,-0.24077260494232178,-9.256372451782227,-11.864445686340332,0.4950557351112366,15.263486862182617,-0.5389025807380676,0.36713260412216187,83.21286010742188,57.33980178833008,27.561559677124023,17.700899124145508,26.083877563476562,16.647188186645508,13.478616714477539,12.191123008728027,14.482952117919922,17.507822036743164,16.47260093688965,22.317480087280273,20.554950714111328,0.19763897359371185,0.11230282485485077,0.23987688337053573,0.0789437304038552,2541.019304776375,576.2565937988581,4112.025669642857,748.6149331391748
1368.wav,scream,-233.0834503173828,95.70289611816406,-7.683140277862549,-20.783472061157227,-16.547983169555664,10.26063060760498,-16.325790405273438,6.5052337646484375,-36.79402160644531,-19.608871459960938,9.152412414550781,-16.277395248413086,-4.767195701599121,36.589656829833984,18.420516967773438,16.676389694213867,10.214009284973145,11.664664268493652,17.697614669799805,10.062715530395508,8.77183723449707,11.247912406921387,9.879671096801758,9.186910629272461,6.103991985321045,8.19010066986084,0.22184956073760986,0.07429590821266174,0.060960036057692304,0.018499808573734157,1067.5321377411274,213.53810950428831,1646.6346153846155,751.6232335027044
1369.wav,scream,-247.0133819580078,132.85264587402344,-9.834234237670898,21.504186630249023,13.995269775390625,-19.963151931762695,-1.9054725170135498,-4.358766078948975,0.15297715365886688,-6.7958574295043945,5.314000129699707,-2.1907074451446533,-9.929997444152832,96.3768310546875,39.628265380859375,24.93640899658203,27.62076759338379,16.726661682128906,19.79854965209961,10.213994026184082,17.238487243652344,11.738724708557129,8.497934341430664,8.88261890411377,9.369568824768066,5.608537673950195,0.06701888889074326,0.059278883039951324,0.09254698822463768,0.0836958634311454,1285.4995949221502,727.3943268786622,2360.054347826087,1440.5168179819022
137.wav,scream,-108.31548309326172,56.11608123779297,-80.70571899414062,4.063302516937256,-51.816707611083984,37.816802978515625,6.057494163513184,-14.376114845275879,-8.385149002075195,15.583074569702148,-2.581451892852783,-4.017398834228516,-13.888799667358398,66.20213317871094,22.409849166870117,14.697831153869629,19.842273712158203,13.817906379699707,8.733474731445312,15.439652442932129,6.442481994628906,5.474599838256836,4.974079132080078,5.560914516448975,6.908638954162598,5.417967319488525,0.13585475087165833,0.04989831522107124,0.21433863146551724,0.04291006312726611,2172.3724701609403,272.9845842046557,3560.8836206896553,314.5834327908251
1370.wav,scream,-167.46641540527344,38.71266174316406,-48.978031158447266,32.7275276184082,-14.648124694824219,24.06234359741211,-7.222001075744629,-6.218566417694092,-8.8179931640625,-9.111769676208496,-8.90455436706543,-7.948755741119385,4.126757621765137,66.74212646484375,61.30453872680664,32.62767028808594,17.045827865600586,25.451242446899414,12.891517639160156,10.879400253295898,13.76278018951416,10.82514762878418,15.607403755187988,16.126285552978516,16.73492431640625,16.81763458251953,0.18341884016990662,0.11372768133878708,0.18614651864035087,0.0733276592351583,2124.692240254746,526.8651327122151,3489.4462719298244,687.5101101169098
1371.wav,scream,-218.94464111328125,147.82742309570312,5.853395462036133,-15.247007369995117,-47.73189926147461,-9.069204330444336,-10.096692085266113,-2.470827579498291,-15.067834854125977,-9.215582847595215,-19.95047950744629,-2.5309643745422363,-2.602008819580078,30.88443946838379,21.031557083129883,17.42022705078125,7.300896167755127,10.62413501739502,8.264230728149414,7.027120113372803,6.437355995178223,6.334899425506592,7.278792858123779,6.085365295410156,9.707585334777832,4.673508167266846,0.22889739274978638,0.06923994421958923,0.05833162006578947,0.008653470989109567,774.6715290495348,125.3761099861147,952.3848684210526,130.44313432456647
1372.wav,scream,-198.82400512695312,126.21746063232422,2.4164862632751465,48.63172149658203,-1.637588620185852,-2.208437442779541,-18.05853843688965,-17.020605087280273,-12.896974563598633,-5.1426239013671875,-12.662551879882812,-2.226404905319214,-3.7079970836639404,42.04283905029297,25.036584854125977,13.987330436706543,17.266794204711914,13.768330574035645,12.917210578918457,11.448801040649414,10.163825988769531,10.477828025817871,10.692052841186523,10.392228126525879,7.903077602386475,9.214995384216309,0.13198545575141907,0.04918334260582924,0.058528355189732144,0.028880364418070143,949.5222461738682,308.1317025414738,1948.5909598214287,809.9530812238864
1373.wav,scream,-108.08995056152344,-51.410972595214844,-75.52498626708984,39.48562240600586,5.670187950134277,32.22226333618164,-16.581212997436523,-1.9221739768981934,11.15562629699707,12.653257369995117,-2.3227105140686035,-23.257349014282227,-12.233200073242188,52.411563873291016,35.33614730834961,27.68450355529785,14.412361145019531,9.057064056396484,13.197834014892578,5.003983497619629,12.856742858886719,11.077482223510742,8.336638450622559,8.880255699157715,6.870867729187012,10.897143363952637,0.21362385153770447,0.07526920735836029,0.2775187942216981,0.05400545178319899,3001.7341526295554,405.8092233351754,4480.100235849057,557.0969502608327
1374.wav,scream,-235.29771423339844,111.2644271850586,-9.475032806396484,-22.98471450805664,-58.813385009765625,9.079256057739258,-11.042104721069336,4.5687408447265625,-9.693833351135254,1.4241716861724854,-16.553300857543945,2.217930793762207,-10.388401985168457,35.616416931152344,23.754106521606445,6.263236045837402,6.25338888168335,11.831740379333496,8.398000717163086,4.661280632019043,5.626875400543213,5.815703868865967,6.012471675872803,10.452260971069336,7.637497901916504,7.041572093963623,0.22010812163352966,0.04171958193182945,0.0783351463607595,0.015234534182719592,1022.185677817453,104.38809922779637,1160.2056962025317,107.24123309594755
1375.wav,scream,-196.18089294433594,120.0089111328125,-23.96355438232422,23.100692749023438,-23.5210018157959,2.7906525135040283,-13.517524719238281,5.629255771636963,-2.790728807449341,-2.397794246673584,-9.414338111877441,-21.812475204467773,1.7615693807601929,76.26463317871094,25.318174362182617,32.377685546875,20.349437713623047,31.028223037719727,17.64308738708496,13.15322208404541,16.69210433959961,13.16252326965332,13.311652183532715,13.17542552947998,12.030193328857422,11.122340202331543,0.10437276214361191,0.0722370594739914,0.09683736165364583,0.046600624643758276,1311.4768341529432,417.7990929802041,2392.0084635416665,975.59782743713
1376.wav,scream,-157.42990112304688,108.3858871459961,-42.2353401184082,4.865507125854492,-18.38631820678711,31.28020477294922,-2.593193531036377,-33.14637756347656,1.740017056465149,2.307765245437622,12.157530784606934,-8.752540588378906,-5.039577484130859,52.36162567138672,26.157363891601562,20.78693389892578,10.036513328552246,8.482051849365234,12.1351900100708,6.9216532707214355,15.032576560974121,11.392586708068848,10.954631805419922,9.76020336151123,13.969536781311035,8.361525535583496,0.124921515583992,0.06792402267456055,0.1580768453663793,0.04340412811626097,1643.187202420269,341.062859569952,2927.869073275862,800.7896983355206
1377.wav,scream,-114.124755859375,214.89434814453125,-39.31034469604492,43.63747024536133,10.672740936279297,-2.2495620250701904,-14.56646728515625,-10.50534439086914,11.424671173095703,-7.839846611022949,-12.835860252380371,1.3918699026107788,-9.617002487182617,24.607696533203125,13.66983699798584,10.047429084777832,8.552831649780273,4.93247127532959,3.510634660720825,5.087074279785156,7.465286731719971,5.5960187911987305,4.000919818878174,4.539927005767822,4.498639106750488,4.322972774505615,0.2443113774061203,0.03660843148827553,0.06511896306818182,0.017808758559948054,684.0035873892425,71.24591156774311,1488.370028409091,146.89688280577354
1378.wav,scream,-105.27062225341797,130.1984100341797,-50.342350006103516,5.4216814041137695,1.0425020456314087,-2.0724446773529053,18.627315521240234,-9.204947471618652,-13.282832145690918,9.19933795928955,-6.7376909255981445,-14.235726356506348,3.422722816467285,45.78095245361328,15.303885459899902,21.407365798950195,11.309908866882324,10.962737083435059,12.399826049804688,14.095414161682129,8.41489028930664,6.226916313171387,9.561638832092285,6.555245876312256,9.515875816345215,5.7773356437683105,0.20160746574401855,0.10977981984615326,0.12627349028716217,0.03615597236157679,1382.6935646218067,211.17028606962634,2379.9619932432433,328.21943602714373
1379.wav,scream,-133.58554077148438,161.79080200195312,7.829603672027588,36.192222595214844,1.1761302947998047,19.269012451171875,-1.5965245962142944,4.120997428894043,-10.6172456741333,-13.656768798828125,-6.283547401428223,-3.3872032165527344,-1.2762616872787476,32.01141357421875,31.838945388793945,13.71880054473877,10.712711334228516,7.258574962615967,5.900432109832764,5.305823802947998,5.392576217651367,5.739119529724121,5.0857720375061035,4.560352802276611,4.266627788543701,4.796337127685547,0.16330349445343018,0.036779165267944336,0.040826416015625,0.013915907206865903,789.946861046101,277.0929656797205,1490.72265625,747.0881521052193
138.wav,scream,-235.8533935546875,-21.59730339050293,-63.2295036315918,19.227628707885742,16.61859130859375,26.055482864379883,-42.076393127441406,5.410009860992432,22.522138595581055,-1.860838770866394,-24.03839683532715,23.42470359802246,-3.464634418487549,59.178829193115234,27.21480369567871,19.101011276245117,16.581350326538086,19.4938907623291,17.54262351989746,17.916629791259766,11.909151077270508,15.32309627532959,9.954751014709473,10.89670467376709,8.72198486328125,8.844693183898926,0.1777726411819458,0.056556105613708496,0.21410271139705883,0.02773178700528501,2643.5881554491834,362.38160422399505,4354.779411764706,864.9163706272795
1380.wav,scream,-165.69642639160156,91.40716552734375,-26.21723747253418,-23.62220573425293,5.749397277832031,16.466733932495117,24.223264694213867,0.21264077723026276,-28.95166015625,5.806599140167236,-28.42552947998047,7.366039752960205,23.25658416748047,47.066162109375,15.68364143371582,18.462568283081055,10.38592529296875,11.146442413330078,13.770658493041992,9.118361473083496,6.644101619720459,12.877045631408691,9.639963150024414,8.592373847961426,11.28196907043457,8.50477123260498,0.219236359000206,0.054042138159275055,0.12379065225290697,0.017410261710521388,1640.1225999007322,174.4431968715993,2793.877180232558,323.74211647598213
1381.wav,scream,-176.86428833007812,149.30740356445312,11.895276069641113,17.023927688598633,20.09794044494629,3.6228175163269043,-18.629316329956055,6.206064224243164,-3.4370064735412598,-6.147603988647461,5.844185829162598,-5.56896448135376,-1.9477907419204712,62.286529541015625,36.13576126098633,24.8466739654541,23.657325744628906,20.543371200561523,17.07308006286621,10.255513191223145,13.127665519714355,12.482645034790039,9.318799018859863,9.815643310546875,8.303595542907715,9.677940368652344,0.16680817306041718,0.07770504802465439,0.05256990131578947,0.020269954529761432,920.7284412721734,312.27419701387777,1751.0690789473683,981.6545601851882
1382.wav,scream,-96.21556091308594,134.32974243164062,-43.15117263793945,-17.195531845092773,-29.362825393676758,15.223112106323242,26.920454025268555,-17.300844192504883,-14.620588302612305,7.114037036895752,-5.321150302886963,-4.1904473304748535,11.348092079162598,50.24799728393555,13.36773681640625,11.424757957458496,16.698448181152344,20.70897102355957,7.188788414001465,16.64510154724121,9.81987190246582,9.520140647888184,11.156611442565918,10.449400901794434,6.980026721954346,8.28536605834961,0.18432439863681793,0.08239765465259552,0.1161452862394958,0.025046458022343024,1322.3524485759287,165.5046479291116,2419.1832983193276,460.63689387594417
1383.wav,scream,-196.08026123046875,117.78990173339844,-54.94319152832031,17.91275405883789,-20.653980255126953,-2.502403736114502,-2.4489505290985107,-1.1893422603607178,6.6968255043029785,-1.8218823671340942,-15.639389038085938,-14.560380935668945,-0.5890902280807495,108.29216003417969,19.437034606933594,35.32448196411133,15.624210357666016,23.9450626373291,21.229778289794922,14.126932144165039,13.648512840270996,10.898998260498047,8.902580261230469,8.210776329040527,10.258530616760254,8.611193656921387,0.07557155936956406,0.0661904513835907,0.11170847039473684,0.028680570289463417,1424.5178192579187,284.7176007703438,2599.0131578947367,456.07935776951007
1384.wav,scream,-93.60679626464844,118.8447265625,-90.49540710449219,-17.400161743164062,-16.8372745513916,12.782808303833008,41.05601119995117,-16.992544174194336,-32.170692443847656,10.050261497497559,-12.057746887207031,-15.420276641845703,12.909863471984863,23.904659271240234,9.565011978149414,8.892739295959473,8.07470989227295,5.503840923309326,4.379086017608643,6.238475799560547,7.787646770477295,4.086124420166016,4.631750583648682,4.132460117340088,7.592385768890381,3.4129867553710938,0.1888054758310318,0.0497782938182354,0.1470760569852941,0.01777790219040852,1513.4473054631537,71.25455224284882,2661.856617647059,99.72972843530798
1385.wav,scream,-221.6354522705078,144.45506286621094,-53.78821563720703,8.71523380279541,34.0571174621582,26.80654525756836,25.836517333984375,2.844938039779663,-24.93282127380371,-9.285478591918945,14.317769050598145,12.400516510009766,8.700101852416992,46.201622009277344,24.775657653808594,24.688091278076172,20.443090438842773,22.474437713623047,13.894919395446777,15.389087677001953,23.30779266357422,15.94687271118164,21.171955108642578,20.552074432373047,13.902912139892578,16.001684188842773,0.23954153060913086,0.10426871478557587,0.12415660511363637,0.022058343175501868,1068.7808625464638,195.45469053949785,1308.7121212121212,211.34297342520642
1386.wav,scream,-163.5330352783203,104.11030578613281,-73.44865417480469,-4.354336738586426,-17.215892791748047,9.977211952209473,37.37773132324219,-5.80063533782959,-27.288036346435547,-4.206490516662598,-26.524423599243164,-19.658790588378906,23.629655838012695,32.40101623535156,8.024274826049805,12.156556129455566,9.428814888000488,6.107080936431885,8.35731029510498,10.969160079956055,6.0403900146484375,8.103230476379395,6.358712196350098,7.082706451416016,7.994494915008545,7.916808128356934,0.23399190604686737,0.0747762992978096,0.122113037109375,0.012487308198202362,1481.194363020872,64.81996256508027,2666.40625,138.4676092398282
1387.wav,scream,-184.02464294433594,145.09840393066406,-9.185733795166016,17.73691749572754,-7.861388683319092,-6.395208835601807,-7.127918243408203,-20.350706100463867,-7.42057991027832,-12.321460723876953,-14.22184944152832,8.087352752685547,-7.871713161468506,70.51834869384766,37.3835563659668,35.79513168334961,27.55076789855957,17.59586524963379,16.632768630981445,15.33505916595459,14.616477966308594,9.97469711303711,10.468523979187012,13.063033103942871,13.020120620727539,10.876091003417969,0.17138949036598206,0.0752202570438385,0.08050340221774194,0.05597616860463197,1066.8700291480698,519.1364319066664,2084.4254032258063,1318.1886659263353
1388.wav,scream,-168.33163452148438,104.86412048339844,-55.725746154785156,7.6221723556518555,7.826047420501709,19.574880599975586,18.924774169921875,-25.5202579498291,-22.707828521728516,-3.629337787628174,-6.0062456130981445,4.5461835861206055,31.18549156188965,26.805049896240234,12.198813438415527,9.77029800415039,6.828525066375732,6.995863437652588,7.62465238571167,6.116344928741455,6.043276309967041,5.8345770835876465,5.543159008026123,7.211197376251221,5.256069660186768,8.154473304748535,0.2930803596973419,0.041605331003665924,0.13562260841836735,0.013271519868941178,1478.3347867010023,94.22798829963347,2347.735969387755,381.5532131625916
1389.wav,scream,-181.6985321044922,177.82278442382812,1.0666202306747437,5.584174633026123,-35.79581832885742,23.93292808532715,-1.6728081703186035,-7.8991379737854,8.70827865600586,-3.6378703117370605,-7.88960599899292,-13.139630317687988,1.6666306257247925,54.00667953491211,33.48215103149414,17.34825325012207,10.57708740234375,24.379369735717773,9.640556335449219,7.048803806304932,11.991626739501953,6.779095649719238,5.2801408767700195,7.219404697418213,9.18861198425293,7.132560729980469,0.209972083568573,0.06644971668720245,0.0621792662377451,0.016477691809737183,816.6580494139823,255.27412960389245,1278.5692401960785,728.0627490591874
139.wav,scream,-116.57473754882812,36.61161804199219,-95.1216049194336,13.724163055419922,-13.655940055847168,65.93911743164062,-0.9805001616477966,-6.401463985443115,3.344212532043457,13.782537460327148,-11.184457778930664,3.822144031524658,9.908390045166016,35.10468673706055,13.320245742797852,27.807050704956055,17.32772445678711,9.69234561920166,9.740564346313477,7.43587589263916,12.769133567810059,8.557205200195312,7.080441474914551,6.029772758483887,9.943001747131348,6.151486873626709,0.1111544519662857,0.04575226828455925,0.21485585614669422,0.02756026033319764,2283.672058912481,281.79217368831934,3727.918388429752,553.1058101122643
1390.wav,scream,-108.91670989990234,110.50183868408203,-61.49362564086914,-18.30101203918457,-16.54499626159668,11.683564186096191,34.709197998046875,-4.837182998657227,-35.13106155395508,9.528990745544434,-8.68294906616211,-15.547065734863281,8.27127742767334,32.6197509765625,12.205726623535156,8.730031967163086,8.704044342041016,7.760361194610596,5.40944766998291,9.39193058013916,7.950099468231201,8.87505054473877,9.405130386352539,5.181136131286621,5.385471343994141,3.7544357776641846,0.2162095606327057,0.060411132872104645,0.1413284560381356,0.02233053132864127,1534.2912428660136,114.3209186159172,2631.2235169491523,306.02325513028194
1391.wav,scream,-197.00344848632812,129.215087890625,-36.25553512573242,9.507774353027344,-9.825183868408203,-7.49334192276001,-16.494836807250977,-7.885946750640869,6.4306440353393555,0.7065725326538086,-6.293548583984375,-9.754294395446777,-2.478686809539795,91.70294952392578,29.268983840942383,25.09957504272461,13.981118202209473,25.136457443237305,15.949362754821777,12.340065002441406,17.886686325073242,9.911194801330566,11.497215270996094,9.686224937438965,8.51622486114502,9.997066497802734,0.07071857154369354,0.0448792465031147,0.11073075964095745,0.038661253335939505,1385.8511049188335,400.0855496738589,2552.277260638298,903.1214818343512
1392.wav,scream,-168.3470916748047,107.20990753173828,-51.16905975341797,-17.551210403442383,-9.092001914978027,4.305703639984131,20.122966766357422,-5.228564739227295,-19.74099349975586,8.91005802154541,-22.438886642456055,-18.13528823852539,-0.40367409586906433,52.35859298706055,21.342159271240234,16.47910499572754,14.994819641113281,6.73681640625,5.424404621124268,13.92231273651123,5.794729232788086,9.39747428894043,13.762417793273926,12.009745597839355,8.961905479431152,7.266462326049805,0.21652163565158844,0.12382818013429642,0.10896502800707547,0.020793627816916727,1388.8565470735011,150.2700643802285,2336.600825471698,313.28416855328464
1393.wav,scream,-263.0422668457031,142.1112060546875,29.396249771118164,3.2040762901306152,-7.8439788818359375,8.32652759552002,-8.602148056030273,3.53853702545166,-3.2255115509033203,-9.772686958312988,-2.913433790206909,-7.7388482093811035,1.7290288209915161,96.89636993408203,47.36731719970703,19.922260284423828,23.54262924194336,20.502511978149414,15.942237854003906,11.727426528930664,12.150644302368164,12.457744598388672,11.93287181854248,10.224631309509277,8.724568367004395,7.149305820465088,0.08199198544025421,0.07372395694255829,0.0764957843440594,0.07952185862318997,1099.6972988811629,752.4757977005165,1918.7035891089108,1375.6565302169422
1394.wav,scream,-135.12557983398438,50.28228759765625,-66.97540283203125,-2.2942070960998535,-6.811100959777832,10.383852005004883,-26.9213924407959,-12.200108528137207,11.684898376464844,2.0427820682525635,9.798453330993652,21.963783264160156,11.821915626525879,82.1498794555664,29.933868408203125,22.544124603271484,14.001749992370605,14.082213401794434,16.166522979736328,11.448373794555664,9.283549308776855,13.34807014465332,7.263031482696533,13.608839988708496,14.557015419006348,12.431279182434082,0.236165851354599,0.09902945905923843,0.17715282654494383,0.03718054761844785,1837.6849000966392,226.83580754902204,3039.501404494382,546.4351154609685
1395.wav,scream,-84.53707885742188,101.86972045898438,-76.28563690185547,1.7756590843200684,1.540379285812378,-3.4965217113494873,12.153284072875977,-4.744204521179199,-16.261831283569336,4.453728675842285,-6.0782575607299805,-17.436565399169922,8.879447937011719,69.9351806640625,31.20414161682129,28.251310348510742,8.044482231140137,9.02224063873291,11.147957801818848,7.257547378540039,7.470479965209961,7.092901229858398,3.4973273277282715,5.788087368011475,10.416692733764648,5.714049339294434,0.17688973248004913,0.07285924255847931,0.16921436543367346,0.05725397488267152,1655.708481452061,375.54802864895004,2574.139030612245,471.66695107207437
1396.wav,scream,-77.43273162841797,91.83488464355469,-82.14143371582031,5.542464256286621,-14.744749069213867,-26.176422119140625,34.81132125854492,7.105929374694824,-24.380313873291016,11.540942192077637,-11.3047513961792,-26.377328872680664,-4.030726909637451,23.374353408813477,6.73081636428833,15.247721672058105,3.735499620437622,4.054836273193359,5.054564476013184,3.331650972366333,4.8199310302734375,4.534286975860596,5.0873284339904785,4.598209857940674,5.164567470550537,6.603969573974609,0.26799535751342773,0.058674879372119904,0.1651343368902439,0.041613497974553444,1774.909845525709,99.96323185725409,2707.888719512195,82.10839593930821
1397.wav,scream,-121.9819564819336,159.8240203857422,-6.141091823577881,16.705461502075195,-7.242744445800781,-2.3536550998687744,-17.499141693115234,-8.5059232711792,-5.979132175445557,-8.418859481811523,-2.777393102645874,-5.919685363769531,-7.404378890991211,30.477149963378906,17.14420509338379,13.526090621948242,8.461930274963379,5.83219575881958,8.874305725097656,8.603250503540039,7.660262107849121,6.952170372009277,5.2361531257629395,4.507114887237549,5.9108171463012695,4.967774868011475,0.19153237342834473,0.07585276663303375,0.053838094075520836,0.00995983162311518,850.9612795873142,113.41486471096125,1452.2298177083333,276.13961983003384
1398.wav,scream,-104.62490844726562,80.42061614990234,-87.3388671875,6.617441654205322,-31.344539642333984,-16.26372528076172,34.682308197021484,-2.574964761734009,-14.290349006652832,13.72856616973877,-12.138500213623047,-23.236459732055664,-16.99347496032715,29.194618225097656,14.394912719726562,16.040773391723633,5.155362606048584,7.760560035705566,7.620237827301025,10.263859748840332,3.3258748054504395,5.832771301269531,5.993969917297363,6.0774407386779785,6.336254119873047,5.855492115020752,0.18254481256008148,0.05213509500026703,0.1788917824074074,0.05137627331898671,1851.4602718605947,163.42753336371334,2823.0613425925926,127.01961317522407
1399.wav,scream,-109.96066284179688,158.6096954345703,-5.013908386230469,15.188772201538086,-5.687832355499268,2.653475522994995,-14.863327980041504,-7.423812389373779,-1.701483130455017,0.019150741398334503,-3.9824986457824707,-5.073094367980957,-3.516150712966919,36.583499908447266,15.738364219665527,15.93197250366211,11.689833641052246,6.466818809509277,7.914105415344238,7.604223251342773,8.53525447845459,7.039361476898193,7.305022239685059,6.3536577224731445,4.939528942108154,5.654150009155273,0.18143798410892487,0.0721939206123352,0.06121504934210526,0.013657069117679395,901.1024415710998,116.30855190045853,1522.4095394736842,268.8117365968035
14.wav,scream,-199.80201721191406,17.79557991027832,-63.16660690307617,21.98213768005371,6.485640525817871,15.131695747375488,-16.47956085205078,13.444253921508789,5.554676055908203,-6.575242042541504,-17.361095428466797,-3.2100892066955566,7.563557147979736,74.57711029052734,66.64627075195312,44.939090728759766,11.052658081054688,14.565918922424316,15.784050941467285,16.73037338256836,23.057172775268555,18.73813819885254,15.892555236816406,15.37956428527832,11.931035995483398,12.8209867477417,0.13735100626945496,0.08679693937301636,0.18373157132056453,0.08028874729616144,2091.0993175784233,699.562730874266,3411.983366935484,1057.108327650439
